job_listing_no,job_type,page,salary_info,technical_skills,travel_info
18751,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",376,Negotiable,"Agile, Analysis, Analyst, Business Requirements, Database, Developer, Development, GIT, Informatica, Jenkins, Modeling, Oracle, PL/SQL, Scrum, Specification, SQL, Testing","Telecommuting not available
Travel not required"
18752,Full Time,376,100-140k,"javascript, user interface, front-end, angular, express","Telecommuting not available
Travel not required"
18753,"Full Time, Part Time",376,,"Analyst, CIO, CISSP, Development, Lifecycle, Manager, Management, Materials, Metrics, Program Manager, Project, QA, Release, Research, Security, Supervision, Technical Writer, Writer","Telecommuting not available
Travel not required"
18754,Full Time,376,,"Analysis, Architecture, CRM, Disaster Recovery, Hadoop, HTTP, LAN, Linux, NoSQL, Performance Testing, PostgreSQL, Python, Software Engineer, Testing, Unix","Telecommuting not available
Travel not required"
18755,Full Time,376,,,"Telecommuting not available
Travel not required"
18756,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term",376,Depends On Experience,"Java, J2EE, Angular2, Angular 2","Telecommuting not available
Travel not required"
18757,"Full Time, Full-time, Employee",376,"$150,000 - $250,000","Python, C++, Graphical User Interfaces, OOP, Qt/wxWidgets/MFC, UML, Agile, CAD/CAE application, Linux based platforms - Python, C++, Graphical User Interfaces, OOP, Qt/wxWidgets/MFC, UML, Agile, CAD/CAE application, Linux based platforms","Telecommuting not available
Travel not required"
18758,"Contract W2, 5+ mos",376,BASED ON EXPERIENCE,"CLARITY, BUSINESS PROCESS, BUSINESS PROCESSES, SCRIPT, PYTHON, SQL, JAVASCRIPT","Telecommuting not available
Travel not required"
18759,Full Time,376,,"Analysis, Architecture, CCIE, CCNA, CCNP, CISSP, Database, Development, Hardware, LAN, Management, MCSE, Networking, Networks, Peripheral, Security, Simulation, Testing, Video, WAN","Telecommuting not available
Travel not required"
18760,"Full Time, Full-time, Employee",376,Unspecified,"REACT, Angluar, Node.JS, JavaScript, HTML5, CSS3, Boostrap, SPA (Single Page Applications), Responsive Design, UI/UX Best Practices - REACT, Angluar, Node.JS, JavaScript, HTML5, CSS3, Boostrap, SPA (Single Page Applications), Responsive Design, UI/UX Best Practices","Telecommuting not available
Travel not required"
18761,Full Time,376,Depends On Experience,"Php,rdms,php7,python,git,lamp,oracle,mysql,devops,agile,scrum,linux,open-source,mysql,javascript, linux, windows, mysql, bash, tcp/ip","Telecommuting not available
Travel required to 10%."
18762,"Full Time, Full Time",376,,"Analysis, Backup and Recovery, Disaster Recovery, Hardware, IBM, Management, Project, Project Management, Release, SMS, Supervision, Testing, VM","Telecommuting not available
Travel not required"
18763,Full Time,376,Negotiable,".Net:WCF,Workflow,Winforms,WPF(min 2),Databse:MS SQL Server,Postgres,Languages:C#,JavaScript,TypeScript,Java,Mapping: GeoServer","Telecommuting not available
Travel not required"
18764,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, Part Time, 1 Year",376,Negotiable,"Java/J2EE, REST Web Services, Spring, PL-SQL","Telecommuting not available
Travel not required"
18765,"Full Time, Contract Independent, Contract W2, 12 months",376,70,CA Gen/Cool:Gen v8.5;,"Telecommuting not available
Travel not required"
18766,"Full Time, Full-time, Employee",376,"$160,000 - $225,000","Automation, JavaScript, Git, AWS, Gradle/Gulp/Docker/etc, Node.js/Maven/CouchDB, UI performance testing - Automation, JavaScript, Git, AWS, Gradle/Gulp/Docker/etc, Node.js/Maven/CouchDB, UI performance testing","Telecommuting not available
Travel not required"
18767,"Contract Corp-To-Corp, Contract Independent, Contract W2, 3+ Months",376,Plus Expenses,"Oracle, Developer, P2P, Interface, EBS, table structure, ARIBA","Telecommuting not available
Travel not required"
18768,Full Time,376,open,"C++, Trading","Telecommuting not available
Travel not required"
18769,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term",376,$60,"java,spring and any JS Framework Experience","Telecommuting not available
Travel not required"
18770,"Full Time, Fulltime Permanent",376,Depends On Experience,"Stable work history. 5-7 years of experience with SAP WM & MM Modules is required, experience with SAP PP Module is preferred. 2 full end-to-end SAP implementations of the SAP's WM.","Telecommuting not available
Travel not required"
18771,"Full Time, 9++ month contract",376,open,MATLAB AND JAVA,"Telecommuting not available
Travel not required"
18772,"C2H Independent, C2H W2",376,Depends On Experience,"Database, Disaster Recovery, Management, Security, SQL, SQL Server, Testing, Windows","Telecommuting not available
Travel not required"
18773,"Contract Independent, Contract W2, 12 Months",376,,"NodeJS,Microservices","Telecommuting not available
Travel not required"
18774,Full Time,376,Depends On Experience,SAP SCM -  SAP PP QM w / S4 Hana,"Telecommuting not available
Travel not required"
18775,"Contract Corp-To-Corp, 12 Months",376,Depends On Experience,"Atlassian,jira,confluence,oracle,mssql,MYSQL,Linux","Telecommuting not available
Travel not required"
18776,Full Time,376,Competitive,See job description,"Telecommuting not available
Travel not required"
18777,"Full Time, Permanent Full Time",376,,"Analysis, Analyst, Architecture, Automated, CGI, CISSP, Cisco, Development, Hardware, Lifecycle, Management, Network Engineer, Protocols, Risk Management, Security, Surveillance","Telecommuting not available
Travel required to 25%."
18778,Full Time,376,Negotiable,"SaaS, Technology","Telecommuting not available
Travel required to 10%."
18779,Full Time,376,Negotiable,IT Software Project Management or Software Administration Experience,"Telecommuting not available
Travel not required"
