job_listing_no,job_type,page,salary_info,technical_skills,travel_info
25301,Full Time,507,Hourly + Benefits,Java .NET Ruby PHP HTML CSS JavaScript,"Telecommuting not available
Travel not required"
25302,"Full Time, Full-time, Employee",507,"$100,000 - $130,000","Ruby On Rails, JavaScript, Node.js, React.JS, React Native - Ruby On Rails, JavaScript, Node.js, React.JS, React Native","Telecommuting not available
Travel not required"
25303,Part Time,507,Depends On Experience,"Sofware Testing, Online Training, Automation Training, QA Trainers, Teachers, Instructors, Manual Testing Trainers, Automation Trainers","Telecommuting not available
Travel not required"
25304,"Full Time, See Job Description",507,Competitive,"Analysis, Analyst, Civil, Database, Firewall, Genetic, HTTP, Linux, Management, Networking, Networks, Protocols, Scheduling, Security, Unix, Windows","Telecommuting not available
Travel not required"
25305,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12+ Months",507,Negotiable,"Atlassian, JIRA, Healthcare, Linux, Oracle, MSSQL, DB2 or MYSQL, Release management","Telecommuting not available
Travel not required"
25306,Full Time,507,"$100,000.00 to $115,000.00 per year",".Net, Agile, API, Architecture, ASP, ASP.NET, Automated, C#, Development, GIS, HTML, HTTP, JavaScript, Programming, Protocols, SQL, Testing","Telecommuting not available
Travel not required"
25307,"Full Time, Full-time, Employee",507,Unspecified,"Java, RUBY, Python, Ruby On Rails, Django, Spring - Java, RUBY, Python, Ruby On Rails, Django, Spring","Telecommuting not available
Travel not required"
25308,"Full Time, Contract W2, 1+ year",507,Negotiable,"MPS/ MRP, MS Windows, Planner Experience","Telecommuting not available
Travel not required"
25309,"Full Time, Full-time, Employee",507,Unspecified,"Tranmission, Driveline, Engine, Testing, Calibration, Hybrid, ATI Vision, CANape, CANalyzer, Electrical - Tranmission, Driveline, Engine, Testing, Calibration, Hybrid, ATI Vision, CANape, CANalyzer, Electrical","Telecommuting not available
Travel not required"
25310,"Contract Corp-To-Corp, Contract Independent, Contract W2",507,Depends On Experience,"Solution Architect, POS, Payment Integration,","Telecommuting not available
Travel not required"
25311,Full Time,507,$100000 - $115000 per annum,MS BI / MS Business Intelligence / Microsoft BI / Microsoft Business Intelligence / BI / Business Intelligence / SSRS / SSAS / SSIS / SQL / T-SQL / MDX /Power BI,"Telecommuting not available
Travel not required"
25312,"Contract W2, C2H W2, long term",507,market,"OWASP, security, javascript, (SSO OR single sign on), PCI, DSS","Telecommuting not available
Travel not required"
25313,"Contract Independent, Contract W2, Up to 3 months",507,Market,SalesForce Architect,"Telecommuting not available
Travel not required"
25314,"Contract Corp-To-Corp, Contract Independent, Contract W2",507,90,"LRS,BTRS,LBRS,HPMS,Java","Telecommuting not available
Travel not required"
