company,date,detailUrl,jobTitle,job_listing_no,location,page
Pozent,2017-04-21,http://www.dice.com/job/result/10210856/945559?src=19,Application Architect,16301,"Franklin Lakes, NJ",327
Amazech Solutions,2017-04-20,http://www.dice.com/job/result/10338104/967400?src=19,PHP Developer with Object Oriented Design and Git,16302,"Austin, TX",327
Procom Services,2017-04-19,http://www.dice.com/job/result/procom/879991?src=19,UI Developer,16303,"Morrisville, NC",327
UBS,2017-04-23,http://www.dice.com/job/result/10259091/147031BR?src=19,Development Lead,16304,"Weehawken, NJ",327
PanAsia Resources Pte Ltd.,2017-04-21,http://www.dice.com/job/result/10230637/GN1804?src=19,Node.js Developer,16305,"Columbus, OH",327
First Republic Bank,2017-04-23,http://www.dice.com/job/result/90780659/4412?src=19,"VP, Enterprise Architecture",16306,"San Francisco, CA",327
"Competent Systems, Inc",2017-04-05,http://www.dice.com/job/result/10171258/0314-2?src=19,".Net Developer (Angular.JS, MVC, WebAPI, C#)",16307,"Atlanta, GA",327
Veredus,2017-04-23,http://www.dice.com/job/result/veredus/1069446-118?src=19,Global Operations Center Situation Manager,16308,"Orlando, FL",327
Mainz Brady Group,2017-04-17,http://www.dice.com/job/result/10114266/960919?src=19,Inside Sales Manager Lead,16309,"Foster City, CA",327
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17008896?src=19,Engineering Equipment Coordinator Sr,16310,"Rolling Meadows, IL",327
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17004949?src=19,Radar Systems Engineer 2,16311,"Linthicum, MD",327
Templar Shield,2017-03-31,http://www.dice.com/job/result/10520088/807680?src=19,Archer Project Manager,16312,"San Francisco, CA",327
CompuGain Corporation,2017-04-21,http://www.dice.com/job/result/RTL61687/17-00648?src=19,SSRS Business Analyst/Report Writer,16313,"Rockville, MD",327
Vaco - Nashville,2017-04-23,http://www.dice.com/job/result/10115369/sqldba1-768?src=19,SQL DBA,16314,"Berry Hill, TN",327
Princeton Information Ltd,2017-04-23,http://www.dice.com/job/result/cxprince/17-03824?src=19,Sr Systems Engineer,16315,"Bethlehem, PA",327
First Republic Bank,2017-04-23,http://www.dice.com/job/result/90780659/3772?src=19,Quality Assurance - Automation Tester,16316,"San Francisco, CA",327
Apple Inc.,2017-04-23,http://www.dice.com/job/result/applecup/49283893?src=19,MQM Network Engineer,16317,"Elk Grove, CA",327
Aetna,2017-04-20,http://www.dice.com/job/result/CVTY/2774500486111530?src=19,Associate Application Developer,16318,"Phoenix, AZ",327
"DEEGIT, INC.",2017-04-21,http://www.dice.com/job/result/10105937/937626?src=19,Integration Developer- Active Security clearance,16319,"Springfield, VA",327
Principle Solutions Group,2017-04-21,http://www.dice.com/job/result/10124296/968390?src=19,SQL Server Developer,16320,"Atlanta, GA",327
Source Coders,2017-04-07,http://www.dice.com/job/result/90973445/950320?src=19,Sr FullStack JavaScript Engineer - Leading Online Reservations Compan,16321,"San Francisco, CA",327
Consultis,2017-04-23,http://www.dice.com/job/result/cxconmn/76063?src=19,Python Developer - Webscraping and Integration,16322,"Tavares, FL",327
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009108?src=19,GSSC Principal Electrical Engineer 5,16323,"Ogden, UT",327
Consultis,2017-04-23,http://www.dice.com/job/result/cxconmn/76091?src=19,Sr. Network Architect,16324,"Boca Raton, FL",327
CenturyLink,2017-04-23,http://www.dice.com/job/result/10226217/135011-en_US?src=19,Manager Sales Engineering,16325,"Minneapolis, MN",327
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/17-01379?src=19,Oracle Database Administrator,16326,"Longwood, FL",327
Vaco - Orlando,2017-04-23,http://www.dice.com/job/result/10115369/45272-717?src=19,Hadoop/Java Developer,16327,"Melbourne, FL",327
Vaco - Raleigh,2017-04-23,http://www.dice.com/job/result/10115369/JS000BA1-431?src=19,"Sr Business Analyst w/ Pharma exp--$50-60/hr-Raleigh, NC",16328,"Raleigh, NC",327
Templar Shield,2017-04-05,http://www.dice.com/job/result/10520088/390133?src=19,Archer Business Systems Analyst,16329,"San Francisco, CA",327
