job_listing_no,job_type,page,salary_info,technical_skills,travel_info
9101,"Contract Independent, Contract W2, 12 Months",183,Negotiable,5+ years of oracle commerce designers architects developers endeca atg customer facing consulting experience high level customer profile migration data mapping data flows authentication api,"Telecommuting not available
Travel required to 100%."
9102,"Full Time, Full Time",183,,"Cabling, Change Management, Development, Lifecycle, Manager, Management, Scheduling, Security, Supervisor, Video","Telecommuting not available
Travel not required"
9103,"Contract Corp-To-Corp, Contract Independent, 11 Months",183,MARKET,"Cyber Security, Cloud Environments, NIST, Scripting Languages, Big Data Components, Full-Stack Development, Web Technologies, SQL, CISSP Certification","Telecommuting not available
Travel not required"
9104,"Full Time, Full-Time",183,Market,Minimum of 8 years practical (hands-on) experience in SQL Server database administration and data modeling providing development DBA support. Thorough knowledge of SQL Server databases along with s,"Telecommuting not available
Travel not required"
9105,Contract W2,183,Negotiable,"ETL, Informatica, IBM InfoSphere, UNIX scripting, SQL, DMExpress, FilePort","Telecommuting not available
Travel not required"
9106,Full Time,183,Depends On Experience,"Database, Data Modeling, DBA, Development, Disaster Recovery, Lifecycle, Management, MCSE, Modeling, Release, Security, SQL, SQL Server","Telecommuting not available
Travel not required"
9107,"Full Time, Contract W2, long term",183,Negotiable,"Visual Basic, Oracle, SQL Server, Data Modeling, RDBMS, Toplink, Hibernate, Java EE, RSA/RAD/Eclipse, SOA design","Telecommuting not available
Travel not required"
9108,"Contract W2, Temp",183,Competitive,"Application, Architecture, Backup and Recovery, Capacity Planning, Customer Service, Data Architecture, Database, Database Administration, DBA, Development, Diagnostic, Linux, Manager, Management, Oracle, Oracle DBA, Performance, Perl, Project, Security, Solaris, SQL, Unix","Telecommuting not available
Travel not required"
9109,Full Time,183,Depends On Experience,"data analytics,troubleshooting,hardware,designer,product development,client management,quality assurance,analytical skills,communication skills","Telecommuting not available
Travel not required"
9110,"Full Time, Full-time, Employee",183,"$70,000 - $85,000","Quality Manager, HVAC, AISC, OSHA, Engineering, Modular Manufacturing, Welding, Panel Manufacturing, Assembly Process Standards - Quality Manager, HVAC, AISC, OSHA, Engineering, Modular Manufacturing, Welding, Panel Manufacturing, Assembly Process Standards","Telecommuting not available
Travel required to 25%."
9111,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",183,Negotiable,".Net, Analyst, ASP, ASP.NET, Business Analyst, C#, Development, HTTP, SQL","Telecommuting not available
Travel not required"
9112,Full Time,183,"$140,000","SSIS, SSRS, SSAS, SQL","Telecommuting not available
Travel not required"
9113,"Full Time, Full Time",183,,"Ada, Cisco, Environmental, Excel, Hardware, Help Desk, HTTP, Linux, Outlook, PC, PowerPoint, Recruiter, Routers, Security, Switches, Testing, Unix, Windows","Telecommuting not available
Travel not required"
9114,Full Time,183,"110,000","BI, Business Intelligence Developer, BI Reporting, BI SQL Stack, SSIS, Power BI,","Telecommuting not available
Travel not required"
9115,Full Time,183,,"Analysis, Analyst, Analytical Skills, Automated, Business Requirements, C#, Conceptual Design, Data Analysis, Database, Data Modeling, Data Warehouse, Developer, Development, ERwin, Lifecycle, Management, Metrics, Middleware, Modeling, Oracle, Oracle Developer, Programming, Project, SQL, Testing","Telecommuting not available
Travel not required"
9116,"Full Time, Mid-Career",183,Competitive,Software Development,"Telecommuting not available
Travel not required"
9117,"Contract Corp-To-Corp, Contract Independent, Contract W2, Long term",183,DOe,BI Experience.  Data Warehouse Experience.  MDM  Project Manager,"Telecommuting not available
Travel not required"
9118,"Contract W2, C2H W2, 7 months",183,Competitive,"Systems Analyst, ETL, Sata Analysis, Agile, Data Warehousing, Big Data Data Management","Telecommuting not available
Travel not required"
9119,"Contract W2, Temp",183,Competitive,"Analysis, Analyst, Application, Applications, Business Requirements, CASE, Change Management, Computer, Data Analysis, Development, Engineering, IT, Management, Network, Oracle, SDLC, Software, Specification, SQL, SQL Server, System, Systems, Testing, Use Case","Telecommuting not available
Travel not required"
9120,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, 24 Months",183,Negotiable,"Active Directory, AD, WIndows, NetApp, Nimble, EMC, Dell Compellent","Telecommuting not available
Travel not required"
9121,Full Time,183,0.0,"operational, operations, compliance, autit,  auditing, RFP, RFI, regulatory, agencies, LNPA, local number portablity, Telecommunications, Telecom","Telecommuting not available
Travel not required"
9122,"Full Time, Full Time",183,,"Ada, Environmental, Excel, HTTP, Management, MS Office, PowerPoint, Recruiter, Telecom, Testing","Telecommuting not available
Travel not required"
9123,"Full Time, Full-time, Employee",183,Unspecified,"DBM, ADX Exchange, RTB, KPI, DFP - DBM, ADX Exchange, RTB, KPI, DFP","Telecommuting not available
Travel not required"
9124,"Full Time, Full-time, Employee",183,Unspecified,"Online/Mobile Advertising, Ad Trafficking, DoubleClick (DFP), Ad Inventory Management, Ad Optimization, Campaign Management, Appnexus, HTML, JavaScript, Exchange/RTB Platforms - Online/Mobile Advertising, Ad Trafficking, DoubleClick (DFP), Ad Inventory Management, Ad Optimization, Campaign Management, Appnexus, HTML, JavaScript, Exchange/RTB Platforms","Telecommuting not available
Travel not required"
9125,"C2H Independent, C2H W2",183,$24.00 to $27.00 per hour,"Analysis, Analyst, Business Analyst, Call Center, Data Analysis","Telecommuting not available
Travel not required"
9126,"Full Time, Full Time",183,Depends On Experience,".Net, ADO, Analysis, Architecture, Data Modeling, Development, Modeling, Object Oriented Design, Project, UML","Telecommuting not available
Travel not required"
9127,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 12 Months+",183,Market,Obiee,"Telecommuting not available
Travel not required"
9128,Full Time,183,,"Analysis, Analyst, Database, Data Warehouse, Development, Oracle, Programmer, Security, Simulation, SQL, Testing","Telecommuting not available
Travel not required"
9129,Full Time,183,$63384.50 - $70841.50 per annum,MS BI / MS Business Intelligence / Microsoft BI / Microsoft Business Intelligence / BI / Business Intelligence / MS SQL Server / SSRS / SSAS / SSIS / SQL / DAX / PDW / T-SQL / MDX /,"Telecommuting not available
Travel not required"
9130,"Contract Independent, Contract W2, 7+ mos",183,BASED ON EXPERIENCE,"VISIO, SQL, ETL, DATA WAREHOUSING","Telecommuting not available
Travel not required"
9131,C2H W2,183,35.00,"vmware, wan, cisco","Telecommuting not available
Travel not required"
9132,"Contract W2, Long Term",183,,Oracle Primavera Portfolio Manager / Contract Management,"Telecommuting not available
Travel not required"
9133,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",183,Depends On Experience,"APTTUS CPQ,QUOTE TO CASH,INSTALL BASE, ASSET AND RENEWAL ORDERS,System Administration","Telecommuting not available
Travel not required"
9134,"Contract W2, 1 year+",183,Negoitiable,"CCIE ( Service provider), CCIE (Data Center), CCIE ( Routing and Switching)","Telecommuting not available
Travel not required"
9135,"Full Time, Full Time",183,Depends On Experience,"cassandra, hadoop,hive, hbase,spark","Telecommuting not available
Travel not required"
9136,"Contract Independent, Contract W2, C2H Independent, C2H W2",183,$,VLANS VMware vSphere virtualization Cisco switches DHCP,"Telecommuting not available
Travel not required"
9137,,183,$0 - $0,"etl,web services,teradata,data stage","Telecommuting not available
Travel not required"
9138,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2",183,Negotiable,"Finance, Business Process, Project Administrator, Data, Analysis","Telecommuting not available
Travel not required"
9139,Full Time,183,,"Configuration Management, Libraries, Manager, Management, Programming, Scheduling, Security, Simulation, Telecommunications","Telecommuting not available
Travel not required"
9140,Contract W2,183,,Quality Technician II,"Telecommuting not available
Travel not required"
9141,"Full Time, Full-time, Employee",183,"$90,000 - $110,000","Quality Engineer, ISO 9001, ISO 13485 experience a plus, Medical Devices and/or Aerospace exp, mechanical inspection/ metrology, CNC or Machine Shop exp - grinding/stamping etc, Statistical/SPC/DOE/Lean Manufacturing - Quality Engineer, ISO 9001, ISO 13485 experience a plus, Medical Devices and/or Aerospace exp, mechanical inspection/ metrology, CNC or Machine Shop exp - grinding/stamping etc, Statistical/SPC/DOE/Lean Manufacturing","Telecommuting not available
Travel not required"
9142,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 6+months",183,Depends On Experience,"NetSuite ERP tool,Autodesk PLM ,database design and use of queries, BI Tools, dashboards, etc","Telecommuting not available
Travel not required"
9143,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",183,Negotiable,"Business Objects, Data Warehouse, Developer, ERP, Hadoop, Java, Linux, SAP","Telecommuting not available
Travel not required"
9144,Full Time,183,"$62,844 - $82,640","SQL, database architecture, problem-solving, programming, web browser applications","Telecommuting not available
Travel not required"
9145,"Full Time, Full Time",183,Negotiable,Cisco/NetScaler Admin,"Telecommuting not available
Travel not required"
9146,"Contract W2, 4 months",183,,"C, Engineer, Engineering, LINUX, NAS, Python, Research, SAN, SemiConductor, Software, ST, Storage","Telecommuting not available
Travel not required"
9147,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, 12 months",183,Depends On Experience,"Transact-SQL, SSIS, SSAS, MS BizTalk Server, Automated Extract, Transform, Load, Agile Scrum methodology","Telecommuting not available
Travel not required"
9148,Contract W2,183,Depends On Experience,"iOS7, iOS8, Swift, UIKit, Core Data and Core Graphics","Telecommuting not available
Travel not required"
