job_listing_no,job_type,page,salary_info,technical_skills,travel_info
10701,Full Time,215,Best in Market,Salesforce apex visualforce frameworks CRM,"Telecommuting available
Travel not required"
10702,"Contract Corp-To-Corp, Contract Independent, Contract W2, 24 Months",215,Depends On Experience,"SOAP, RESTful, C#/.NET, Powershell, HL7, CCD or CCR, Informatica 8.6, Oracle 10g or higher and PL/SQL.","Telecommuting not available
Travel not required"
10703,"Full Time, Full-time, Employee",215,"$100,000 - $130,000","Java, J2EE, Algorithms, Object-oriented programming, SIGINT, RESTful, Web Services, Swing, Design Patterns, data structures - Java, J2EE, Algorithms, Object-oriented programming, SIGINT, RESTful, Web Services, Swing, Design Patterns, data structures","Telecommuting not available
Travel not required"
10704,Full Time,215,Negotiable,"4 year degree, MSSQL, Active Directory/LDAP, VMware ESXi, San, Firewall and Switch Admin, troubleshooting, script writing, data backups","Telecommuting not available
Travel not required"
10705,"Full Time, PERM",215,Market,"BS in Computer Science or related field, 5-7 years of related work experience in Information Systems","Telecommuting not available
Travel not required"
10706,Contract Independent,215,50/hr,"SQL, SSIS, SSRS. tSQL","Telecommuting not available
Travel not required"
10707,Full Time,215,$38.00 to $44.00 per hour,"Customer Service, Development, Exchange, Systems Administrator","Telecommuting not available
Travel not required"
10708,"Contract W2, Temp",215,Competitive,"Analysis, Analyst, Cisco, Computer, Data Collection, Engineering, IT, Metrics, Network, Networks, Research, Security, Software, System, Systems, Testing","Telecommuting not available
Travel not required"
10709,Full Time,215,Negotiable,"Agile, BRD, FRD, Analytics","Telecommuting not available
Travel required to 10%."
10710,Contract W2,215,market/hour,"""Business Intelligence"", ETL, Tableau, Qlikview, Cognos, Jira, Rally, Agile","Telecommuting not available
Travel not required"
10711,Full Time,215,$100-$110K,"Voice Communications, System Engineer, Cisco, Avaya, design, troubleshooting, implementing contact center technology, voice and data circuits, managed service providers","Telecommuting not available
Travel not required"
10712,"Full Time, Contract Independent, Contract W2, C2H W2, 1+ Year",215,Depends On Experience,"IT Technical Project Manager, infrastructure, audiovisual, security, LAN/WAN, Fiber, ITIL, data center, PMP, Coordinator","Telecommuting not available
Travel not required"
10713,Full Time,215,Open + Bonus,Cloud Infrastructure DevOps Specialist,"Telecommuting not available
Travel required to 75%."
10714,Full Time,215,$30k-$40k/yr,"data analysis, data analytics, business intelligence, business analysis, help desk / IT Support","Telecommuting not available
Travel not required"
10715,"Contract W2, 2 Year",215,33.00,"Symantec Netbackup 7.5 and higher experience, Tape back-up/restore functions and responsibilities, VMWare, HP hardware.: HP Data Protector, KMA/KMS Encryption","Telecommuting not available
Travel required to 10%."
10716,"Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, 6+ Months",215,Depends On Experience,10+ years of experience in AutoCAD Map 3D Enterprise and Industry Data Model Editing,"Telecommuting not available
Travel not required"
10717,Full Time,215,125000,Juniper,"Telecommuting not available
Travel not required"
10718,"Contract Corp-To-Corp, Contract W2, 2 years",215,50.00,"Oracle 11g, ERwin Data Modeler,Toad, JIRA, (JIS) , common functions proced, back-end processes, delete procedures, update procedures, insert procedures, Load testing,Stress testing,Performance testing","Telecommuting not available
Travel not required"
10719,"Contract Corp-To-Corp, Contract W2, 6+ months",215,open,DataStage,"Telecommuting not available
Travel not required"
10720,Full Time,215,,Senior Developer BI MicroStrategy,"Telecommuting not available
Travel not required"
10721,Contract W2,215,Market,"Solid programing (Java, python), Unix Administration, Scripting skills and IT/Data Center Infrastructure experience","Telecommuting not available
Travel not required"
10722,"Full Time, Full-time, Employee",215,"$120,000 - $160,000","MarkLogic, Cloudera, XML Technologies, Java/J2EE, REST APIs, ETL Tools - MarkLogic, Cloudera, XML Technologies, Java/J2EE, REST APIs, ETL Tools","Telecommuting not available
Travel not required"
10723,"Full Time, permanent",215,attractive comp pkg,"Apache Storm, Spark Streaming, Kinesis, Flink, Samza, Kafka, Java, Scala, S4, Apex, IoT, Big Data, Real-time, Predictive Analytics, Data Modeling, Event processing, Linux, high scale, low latency, AWS","Telecommuting not available
Travel not required"
10724,"Contract W2, 9-12+months",215,$65.00/hour,"5+years of Senior Project Management experience, solid Banking/Financial Services experience, prior experience managing data conversion projects, AML/BSA or Compliance ops exp","Telecommuting not available
Travel not required"
10725,"Full Time, Long-term",215,110-140K+bonus/benes,"Prodcut Management, Cloud Hosting, Data Center Outsourcing, Marketing","Telecommuting not available
Travel required to 25%."
10726,"Full Time, Permanent Full Time",215,,"Agile, Analysis, CGI, CSP, Developer, Development, Epic, Java, Manager, Management, Metrics, Project, Project Management, Release, Security, SQL, Tester","Telecommuting not available
Travel not required"
10727,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, Full Time",215,Depends On Experience,"Oracle OBIEE, RPD, Leadership skills, ETL, Data Warehousing, BI, Gather Requirements, Business Analysis, Technical Design, ETL performance tuning, Optimization, Code Quality and Standards, HR/Financia","Telecommuting not available
Travel not required"
10728,"Full Time, FULLTIME",215,N/A,"Fortinet, Cisco, WAN","Telecommuting not available
Travel not required"
10729,Contract W2,215,00,"Bachelor Degree, six sigma, VBA, .Net, Java, PL-SQL, Access, SQL/Oracle hands on coding for Microsoft and Java technologies with RDBMS","Telecommuting not available
Travel not required"
10730,Full Time,215,Depends On Experience,Senior 12-15 yrs exp  Functional Consultant with P&C; insurance background. GW + experience working on hadoop or big data projects.,"Telecommuting not available
Travel not required"
10731,Full Time,215,Negotiable,"Citrix, Customer Service, Disaster Recovery, Exchange, Hardware, Linux, Networking, Scientific, Security, VMware, Windows","Telecommuting not available
Travel not required"
10732,"Contract W2, C2H Corp-To-Corp",215,Negotiable,"Java, Cassandra or any sharded db, Python","Telecommuting not available
Travel not required"
10733,Full Time,215,,"Analysis, Architecture, Cisco, Citrix, Database, Database Administration, Development, DNS, Firmware, Hardware, Management, MCSE, Modeling, Networks, PMP, Protocol, Security, Simulation, System Architecture, Testing, VMware, vSphere","Telecommuting not available
Travel not required"
10734,"Contract Corp-To-Corp, Contract Independent",215,Depends On Experience,"program, database Design reports, audit trails/logs, security mechanism test and maintain program code writing technical and user documentation, software conversions software, data analysis,","Telecommuting not available
Travel not required"
10735,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 6 Months",215,Depends On Experience,.Net Developer C# Cloud AWS Azure Programmer,"Telecommuting not available
Travel not required"
10736,Full Time,215,,"Citrix, Customer Service, DNS, IIS, Manager, Management, PowerShell, Security, Simulation, System Administrator, Systems Administrator, UPS, Windows","Telecommuting not available
Travel not required"
10737,"Full Time, Longterm",215,Negotiable,"Java Developer - Java, Maven, Spring, Web Services, Java Script","Telecommuting not available
Travel not required"
10738,Contract W2,215,Negotiable,"Quality Center, ALM, UFT, UAT Testing","Telecommuting not available
Travel not required"
10739,Full Time,215,,"Agile, Business Requirements, Consulting, CRM, Desktop Support, Development, Exchange, Foundation, Iterative, Iterative Development, Lifecycle, Manager, Management, Project, Sales, SalesForce, Sun","Telecommuting not available
Travel not required"
10740,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",215,Negotiable,"C#, ASP.Net, ADO.Net, Oracle, SQL Server - BI, PL/SQL, T-SQL, Data Warehouse, SSIS, SSRS SSAS, PowerShell    -----  MULTIPLE POSITIONS","Telecommuting not available
Travel not required"
10741,"C2H Independent, C2H W2",215,Depends On Experience,"Analysis, Architecture, Database, Database Administration, Data Warehouse, Developer, Development, QA, Security, SQL, SQL Server","Telecommuting not available
Travel not required"
10742,Full Time,215,90-100k,"Python, Pivot table, Data analysis, SAS, SQL, SAS/Enterprise Miner, Risk management, Risk analysis, Management information systems, Credit cards, Credit risk, Mathematics","Telecommuting not available
Travel not required"
10743,"Contract W2, 3-4 mos w/ poss ext",215,$45-$51,IT Recruiter Cloud Computing Full Life Cycle Sourcing,"Telecommuting not available
Travel not required"
10744,Full Time,215,,Senior Network Engineer,"Telecommuting not available
Travel not required"
10745,Contract W2,215,$46.00 - $58.00 per hour,Business Analyst Requirements Elicit Data Migration,"Telecommuting not available
Travel not required"
10746,"Contract W2, 12+ months",215,45/hr,"This is a hands on engineering position.  SCADA/RTU programming is needed.  Knows RTU market like suppliers, manufacturers.  Need More of a Data Background. Familiar with CISCO routers, switches etc.","Telecommuting not available
Travel not required"
10747,"C2H Independent, C2H W2",215,Depends On Experience,".Net, ADO, Analysis, Analytical Skills, Architecture, ASP, ASP.NET, Change Management, Database, Data Modeling, Development, Development Manager, Excel, HTML, Manager, Management, Microsoft Project, Microsoft Word, Middleware, Modeling, Oracle, Peripheral, Process Reengineering, Programming, Project, Project Management, Rational, Reengineering, SDLC, Source Code, Specification, SQL, SQL Server, System Architecture, UML","Telecommuting not available
Travel not required"
10748,Full Time,215,Competitive,"Meteorology, ASOS, Matlab, Python, Excel","Telecommuting not available
Travel not required"
10749,"Full Time, PERM",215,95K plus Bonus,Friedman Frontier,"Telecommuting not available
Travel not required"
10750,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",215,,"Analysis, Development, Director, Management, Sales, Security","Telecommuting not available
Travel not required"
