company,date,detailUrl,jobTitle,job_listing_no,location,page
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/20831?src=19,Sr Systems Analyst,20651,"Towson, MD",414
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1579383?src=19,Junior DevOps / Unix Admin,20652,"Englewood, CO",414
Simpson Strong-Tie,2017-03-27,http://www.dice.com/job/result/RTX101755/933066?src=19,Business Systems Analyst - SAP,20653,"Pleasanton, CA",414
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/TP2-13656566?src=19,"Construction Project Manager - Project Management, Commercial",20654,"Las Vegas, NV",414
The Talent Advantage Group,2017-04-21,http://www.dice.com/job/result/90803224/684?src=19,10 Senior .NET Developers w/ lead experience,20655,"Troy, MI",414
KBTS Technologies Inc,2017-04-20,http://www.dice.com/job/result/10117464/966272?src=19,Geographic Information System (GIS) Analyst,20656,"Detroit, MI",414
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/23107?src=19,Principal Systems Administrator,20657,"Ft Riley, KS",414
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/04310-9500510672?src=19,Java Software Engineer Needed,20658,"Richmond, VA",414
ExED,2017-04-22,http://www.dice.com/job/result/10301635/97349312?src=19,IT Support Specialist,20659,"Los Angeles, CA",414
Innovative Solutions,2017-04-21,http://www.dice.com/job/result/10105902/MH04122017?src=19,ServiceNow Developer,20660,"Saint Louis, MO",414
AgreeYa Solutions,2017-04-20,http://www.dice.com/job/result/swapps/SHFJ01?src=19,Oracle APCC Lead,20661,"Charlotte, NC",414
ICX Group,2017-04-19,http://www.dice.com/job/result/90932862/963853?src=19,Microsoft Report Developer,20662,"Jacksonville, FL",414
Infotek Consulting Services Inc.,2017-04-03,http://www.dice.com/job/result/10383403/942330?src=19,Remote Integration Architect - Eastern Time Zone,20663,"Mount Laurel, NJ",414
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/JJ5-133778152?src=19,Quality Systems Engineer,20664,"Woodstock, CT",414
INADEV,2017-04-06,http://www.dice.com/job/result/10427792/948407?src=19,WebFOCUS 8.x Trainer 53s,20665,"woodlawn, MD",414
