job_listing_no,job_type,page,salary_info,technical_skills,travel_info
11701,"Contract W2, Temp",235,Competitive,"Accounting, Analysis, Analyst, Business Analyst, Data Collection, Development, Management, Oracle, Project, Research, System, Systems","Telecommuting not available
Travel not required"
11702,"Contract Corp-To-Corp, Contract Independent, Contract W2, 1 Year Contract",235,Market,"Informatica, Data analysis, Data Integration, SQL, RDBMS concepts, Data Warehousing Concepts, BI","Telecommuting not available
Travel not required"
11703,Full Time,235,,"MS Business Intelligence, SSIS, SSAS, SSRS, Power BI","Telecommuting not available
Travel not required"
11704,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",235,$75-$100/hr,"PeopleSoft, HCM 9.2, Data Conversion, Legacy Conversion, Functional Business Analyst, Data Mapping","Telecommuting not available
Travel not required"
11705,Full Time,235,Depends On Experience,"Business analysis, EMR, EHR","Telecommuting not available
Travel not required"
11706,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",235,,"Agile, Analysis, Analyst, Business Objects, CASE, Database, Data Warehouse, Defect Management, Development, Lifecycle, Management, QA, Testing","Telecommuting not available
Travel not required"
11707,Full Time,235,Depends On Experience,"Linux/Bash, Java, Perl, Python, J2EE, .NET, C#, Web Services, API, SQL","Telecommuting not available
Travel not required"
11708,Full Time,235,Depends On Experience,"Analysis, Analyst, Analytical Skills, Benchmark, Database, Excel, Metrics, Microsoft Excel, Networks, Sales, Telecommunications","Telecommuting not available
Travel not required"
11709,Full Time,235,Negotiable,Oracle DBA,"Telecommuting not available
Travel not required"
11710,"Contract Corp-To-Corp, Contract Independent, Contract W2",235,40-50/hr,"C, VB, Labview, BSEE, audio, video, RF, digital","Telecommuting not available
Travel not required"
11711,"Full Time, Full-time, Employee",235,Unspecified,"Cisco R/S, Cisco Unified Communications, CCIE, post sales, Pre Sales - Cisco R/S, Cisco Unified Communications, CCIE, post sales, Pre Sales","Telecommuting not available
Travel not required"
11712,"Contract Corp-To-Corp, Contract W2, 3-6 months",235,Depends On Experience,"1) 8+ yrs of total IT exp 2)	4 yrs of solid exp with the .NET platform and Enterprise application development. 3) 4 years of solid programming experience with C#, .Net Core, script, WebAPI and Angular","Telecommuting not available
Travel not required"
