company,date,detailUrl,jobTitle,job_listing_no,location,page
USAC,2017-04-21,http://www.dice.com/job/result/RTL61675/969029?src=19,Project Manager III,12501,"Washington, DC",251
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/uhgbot/709949?src=19,Business Analyst,12502,Gurgaon,251
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/uhgbot/707778?src=19,"Postgres Database Administrator - Eden Prairie, MN",12503,"Eden Prairie, MN",251
College of DuPage,2017-04-03,http://www.dice.com/job/result/jobtblok/97379434?src=19,Coordinator - Financial Systems Specialist and Special Projects,12504,"Glen Ellyn, IL",251
CyraCom International,2017-04-20,http://www.dice.com/job/result/RTX16b19b/966911?src=19,System Engineer II | Collaborative environment | Dynamic Culture,12505,"Phoenix, AZ",251
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/uhgbot/699811?src=19,"Digital Accessibility Engineer - Dublin, Ireland",12506,Dublin,251
Accreon Inc.,2017-04-20,http://www.dice.com/job/result/RTX18d709/966642?src=19,Quality Assurance Analyst,12507,"Montreal, QC",251
Zulily,2017-04-22,http://www.dice.com/job/result/10453116/153178?src=19,Lead Software Engineer,12508,"Seattle, WA",251
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/uhgbot/707739?src=19,"API Security Gateway Administrator - Plymouth, MN, Raleigh NC, Hartford, CT",12509,"Plymouth, MN",251
FirstCare Health Plans,2017-04-23,http://www.dice.com/job/result/RTX14e191/17-0012?src=19,QA Analyst II,12510,"Austin, TX",251
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/uhgbot/665199?src=19,"Web Application Engineer - Minnetonka, MN",12511,"Minnetonka, MN",251
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/uhgbot/689271?src=19,"Scrum Master - IT Project Cnslt - UHC - Greenbay, WI or Indianapolis, IN",12512,"Green Bay, WI",251
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/uhgbot/703690?src=19,Senior Software Engineer - Devops,12513,Hyderabad,251
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/uhgbot/705589?src=19,"Director, Business Engagement and Account Management - MN",12514,"Minneapolis, MN",251
