job_listing_no,job_type,page,salary_info,technical_skills,travel_info
27401,"Full Time, Full Time",549,,"Accounting, Excel, Management, Project, Scheduling, Security, Supervisor, System Administrator, Telecommunications, Testing","Telecommuting not available
Travel not required"
27402,Full Time,549,75-85K,IT Security Analyst,"Telecommuting not available
Travel not required"
27403,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",549,Negotiable,"RACF, Security","Telecommuting not available
Travel not required"
27404,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",549,,"Analysis, CAD, Customer Service, Graphics, Management, Modeling, Peripheral, Project, Research, Supervisor","Telecommuting not available
Travel not required"
27405,"Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 12+ Months",549,open,"Salesforce.com (Sales Cloud, Service Cloud, Customer Portal, Communities, Data.com, etc.), PSA, Financial Force, Java, J2EE, REST, APEX","Telecommuting not available
Travel not required"
27406,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, Part Time",549,$50,"UAT Testing, Defect Testing, Quality Center, Jira/Rally","Telecommuting not available
Travel not required"
27407,"Full Time, Full-time, Employee",549,"$50,000 - $100,000","QuickBid, Commercial Drywall, Commercial Project Management, OST- On Screen Takeoffs Software, Running Crews, NY Building Estimating - QuickBid, Commercial Drywall, Commercial Project Management, OST- On Screen Takeoffs Software, Running Crews, NY Building Estimating","Telecommuting not available
Travel not required"
27408,Full Time,549,Competitive,"FPGA, Digital, Circuits, Electronics","Telecommuting not available
Travel not required"
27409,"Full Time, Contract Corp-To-Corp, 12 Months",549,,"Angular JS,Core Java,DevOps,OOP","Telecommuting not available
Travel not required"
27410,Full Time,549,Negotiable,"Project Management Professional, Enterprise software, Microsoft Project, Microsoft Servers, Change management, Implementation management","Telecommuting not available
Travel required to 10%."
27411,C2H W2,549,35.00,"Sec+ OR CCNA. Storage, SAN, Virtualization","Telecommuting not available
Travel not required"
27412,Full Time,549,N\A,"Java Machine Learning, Oracle PL-SQL, Java, C#, Perforce","Telecommuting not available
Travel not required"
27413,"Contract W2, 21 months",549,Negotiable,"Must be a consultant level Java developer/architect and have deep knowledge in object oriented design and software development. Familiarity with industry standard SDLC models (i.e., Agile, Unified/RUP","Telecommuting not available
Travel not required"
27414,"Contract Corp-To-Corp, 6 Months",549,$40 - $70 per hour,"URGENT!!! Salesforce.com Administrator, Providence, RI, $40 - $70 ph, 6 months","Telecommuting not available
Travel not required"
27415,C2H W2,549,$43.00 - $44.00 per hour,"Hadoop, Devops, Hive, Administration","Telecommuting not available
Travel not required"
27416,Full Time,549,,"Acoustic, Analysis, Architecture, Development, Environmental, Java, Materials, Modeling, Programming, Security, Simulation, Software Engineer, Testing","Telecommuting not available
Travel not required"
27417,"Full Time, Full Time",549,,"Agile, AngularJS, API, CSS, Developer, Development, HTML, Java, JavaScript, jQuery, NoSQL, Programming, Quality Assurance, Scrum, Security, SQL","Telecommuting not available
Travel not required"
27418,"Full Time, Contract W2",549,85000,"as400, AS/400, Systems Administrator, Insurance, Finance, Financialm healthcare","Telecommuting not available
Travel not required"
27419,Full Time,549,,Database Administrator Senior,"Telecommuting not available
Travel not required"
27420,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, long term",549,Negotiable,"Azure cloud infrastructure setup and maintenance,  Dropwizard, Kafka, Zookeeper","Telecommuting not available
Travel not required"
27421,Full Time,549,Negotiable,"Checkmarks Static Application Security Testing, Mini Threat Model, HP Web Inspect Enterprise, and HP-Fortify Static Code Analysis","Telecommuting not available
Travel not required"
27422,Full Time,549,up to $150K,"Experience with one or more of the following sets of technologies: Demandware, Magento, Shopify, BigCommerce, Volusion. Ability to articulate a technology vision, leveraging cloud, DevOps.","Telecommuting not available
Travel not required"
27423,Full Time,549,Market ++,10 or More Years Project Management Experience in the Context of Health/Clinical Informatics,"Telecommuting not available
Travel not required"
27424,Full Time,549,100000 125000,"Single Page, Angular, scala, react.js","Telecommuting not available
Travel not required"
27425,"Full Time, Permanent Full Time",549,,".Net, Analysis, Architecture, ASP, ASP.NET, Automated, Business Requirements, C#, CGI, CSS, Database, Defect Management, Developer, Development, Foundation, Hardware, HTML, IIS, JavaScript, jQuery, Libraries, Lifecycle, Manager, Management, Middleware, Object Oriented Programming, OOP, Programming, QA, Quality Center, Release, Research, Scripts, SDLC, Security, SQL, SQL Server, Testing, UML, Version Control, Windows, XML","Telecommuting not available
Travel not required"
27426,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, long term",549,Negotiable,"bigdata, Hadoop, MapReduce, HDFS, Spark, linux, unix, scala,","Telecommuting not available
Travel not required"
27427,"Full Time, Full Time",549,Negotiable,Java,"Telecommuting not available
Travel not required"
27428,"Full Time, Contract W2, 9 months",549,Negotiable,"Storage Device, HP Storage, HP ProLiant Servers","Telecommuting not available
Travel not required"
27429,"Full Time, Full time",549,Negotiable,"Mantas, AML, Oracle, SQL, PL/SQL","Telecommuting not available
Travel not required"
27430,Full Time,549,$150-200K,Scrum Master JIRA financial services agile,"Telecommuting not available
Travel not required"
27431,Full Time,549,Depends On Experience,"SQL, SSRS, SSAS","Telecommuting not available
Travel not required"
27432,"Full Time, long term",549,Negotiable,"5  years of Product/Practice Management experience ,Healthcare experience, Knowledge of Java/J2EE and Cloud technologies, Good communication skills","Telecommuting not available
Travel not required"
27433,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 12+ months",549,Depends On Experience,"test cases, test scenarios, test plans, Java, J2EE, EJB, AngularJS, JavaScript, AJAX, Web Services, Spring, Hibernate and Oracle, etc.,","Telecommuting not available
Travel not required"
27434,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 2 Years",549,75,"Backend Engineer- C#, Asp.net, MVC, Jquery, Javascript","Telecommuting not available
Travel not required"
27435,"Full Time, Perm",549,50000-130000 yearly,".Net, Accounting, ASP, ASP.NET, BASIC, C#, EDI, Engineers, Exchange, HTTP, IT, Java, JavaScript, Networking, SDLC, Software, SQL, SQL Server, Web","Telecommuting not available
Travel not required"
27436,"Full Time, Perm Hire",549,Depends On Experience,"Cerner Soarian Financials, HDX, Siemens/Cerner Invision, Epic or other well-known PFS Revenue Cycle, Hospital Industry, Healthcare Industry","Telecommuting not available
Travel not required"
