job_listing_no,job_type,page,salary_info,technical_skills,travel_info
28951,Full Time,580,DOE - Competitive,"security, LAN, WAN, NIST, PCI DSS, NERC, Microsoft Windows, VMware administration, Cisco, CISSP, IP","Telecommuting not available
Travel required to 10%."
28952,Full Time,580,,".Net, Ecommerce, HTTP, Manager, Management, Modeling, Program Manager, Project","Telecommuting not available
Travel not required"
28953,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",580,,"Analysis, Architecture, Business Requirements, Change Management, Configuration Management, Consulting, Developer, Development, Manager, Management, Materials, Project, Project Management, Project Manager, Sales, SalesForce, Security","Telecommuting not available
Travel not required"
28954,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, 12 - 24 months",580,Negotiable,Peoplesoft Financials Supply Chain Management FSCM PeopleTools SQR Peoplecode SCM,"Telecommuting not available
Travel not required"
28955,Full Time,580,,"Accounting, Consulting, Management, Project, Project Management, Scheduling","Telecommuting not available
Travel not required"
28956,"Full Time, Fulltime",580,Depends On Experience,"C#, ASP.Net,","Telecommuting not available
Travel not required"
28957,"Contract W2, Temp",580,Competitive,"Analysis, Analyst, Analytical, Applications, Change Management, CISSP, Cisco, Customer Service, Engineering, IT, Management, Network, Programming, Project, Protocol, Research, Security, Systems, Testing","Telecommuting not available
Travel not required"
28958,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6 Months",580,Depends On Experience,Program Manager. Oracle HCM,"Telecommuting not available
Travel required to 10%."
28959,Full Time,580,Unspecified,"Reports, manuals, briefs, proposals, catalogs, Networking Operations and SDLC","Telecommuting not available
Travel not required"
28960,Full Time,580,,"Analysis, Bridges, Development, Hardware, Networks, Protocol, Security, Simulation, Video","Telecommuting not available
Travel not required"
28961,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6+ Months",580,Depends On Experience,"QlikView, Cognos for BI development","Telecommuting not available
Travel not required"
28962,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, 12 Months Contract",580,Negotiable,"VB.Net ;.Net 4.5+, Entity Framework;SQL Server 2012 ;AngularJS;LINQ,SQL,RabbitMQ;MVC4.0,Distributed Caching","Telecommuting not available
Travel not required"
28963,Contract W2,580,Depends On Experience,on site no remote no c2c,"Telecommuting not available
Travel not required"
28964,Full Time,580,-,"The chosen candidate will help build, test, validate and deploy financial models and analytics in support of counterparty credit exposure calculations, stress testing, market risk capital assessments","Telecommuting not available
Travel required to 10%."
28965,"Contract Corp-To-Corp, Contract Independent, Contract W2",580,TBN,"Bachelors degree in Mathematics, Statistics, Computer Science, Business Administration, or Social Science or equivalent combination of education and experience","Telecommuting not available
Travel not required"
28966,"Contract Independent, Contract W2",580,BASED ON EXPERIENCE,"ACTIVE DIRECTORY, EXCHANGE, UCS, EMC, VMWARE, WAN, FIREWALL, INFORMATION SECURITY, SYSTEM ADMINISTRATOR, SYSTEMS ADMINISTRATOR, NETWORK ADMINISTRATOR, SYSTEMS ENGINEER, SYSTEM ENGINEER","Telecommuting not available
Travel not required"
28967,"Full Time, Full time",580,Depends On Experience,"Core Java , agile , TDD","Telecommuting not available
Travel not required"
28968,Full Time,580,"125,000+","Informatica, Talend, interface engine, SQL programming, Java, HL7, NCPDP, electronic health care systems, X12, XML, SOAP, Rest, JSON, Service Oriented Architecture (SOA)","Telecommuting available
Travel not required"
28969,"Contract Independent, Contract W2, 6-12months",580,70-75/hr,"product/ project management, business analysis, digital/ mobile","Telecommuting not available
Travel not required"
28970,"Contract Corp-To-Corp, Contract Independent, 12 Months Contract",580,-,"Powershell, PERL, VBscript, Linux Enterprise Server, Strong working knowledge of TCP/IP, DHCP, HTTP, LDAP, SNMP, SMTP, and other networking protocols.","Telecommuting not available
Travel not required"
28971,Full Time,580,Negotiable,"director, security, director of IT security, IT, information technology, senior manager, senior director,","Telecommuting not available
Travel not required"
28972,"Contract Corp-To-Corp, Contract Independent, Contract W2",580,Flexible,QlikView/Qlik Sense Administrator,"Telecommuting not available
Travel not required"
28973,"Contract W2, Temp",580,Competitive,"Assembly, BASIC, Scheduling, Software, Supervision, Systems","Telecommuting not available
Travel not required"
28974,"Full Time, Full Time",580,,"Analysis, Call Center, IVR, Management, PBX, Project, Project Management, Telecom, Telecommunications","Telecommuting not available
Travel not required"
28975,Full Time,580,Depends On Experience,"C# / ASP.NET, AngularJS/jQuery, JavaScript, HTML5, HTML, XML, SQL, .NET, Web Forms / MVC 3.0+, Entity Framework, WCF, TPL, IIS, (Plus+ TSQL, SSRS, SQL Services)","Telecommuting not available
Travel not required"
28976,Full Time,580,105000,"technical writer, marketing writer, marketing communications, content, blog, SAAS, cloud, video, product marketing, software as a service, devOps, documentation, web content, white papers,","Telecommuting not available
Travel not required"
28977,"Full Time, Contract W2, Full Time",580,Depends On Experience,Manager - Oracle Applications DBA,"Telecommuting not available
Travel required to 10%."
28978,Contract W2,580,unspecified,"Oracle EBS Project Accounting/Project Manager, Project Billilng","Telecommuting not available
Travel not required"
28979,"Full Time, Full Time",580,115000,"Cisco AND networking AND CCIE AND VOIP AND engineering AND ""Active Directory""","Telecommuting not available
Travel not required"
28980,"Full Time, Full-time, Employee",580,"$150,000 - $200,000","Speech Recognition, algorithm development, Deep Learning, Software Engineering, NLP - Speech Recognition, algorithm development, Deep Learning, Software Engineering, NLP","Telecommuting not available
Travel not required"
