job_listing_no,job_type,page,salary_info,technical_skills,travel_info
4101,"Full Time, Full Time",83,Depends On Experience,Photoshop MS Word MS Smart Art Illustrations of data flow,"Telecommuting not available
Travel not required"
4102,"Contract Corp-To-Corp, Contract Independent, Contract W2, Long Term",83,Depends On Experience,"Omniture, Data Warehousing, Teradata.","Telecommuting not available
Travel not required"
4103,"Full Time, Permanent",83,Competitive,"Qualifications:Very good understanding of CMDB architecture, development, maintenance, normalization/reconciliation and implementation planning.Very good understanding of application and infrastructure architecture and relationships  including servers, SAN, networking, database and middleware.Experienced in Configuration Management process & operational delivery.Experienced in service decomposition and application modeling.Experienced in Change Management process & operational delivery.Experience with automated discovery methodologies and tools such as BMC Discovery or other automated discovery tool.Experience with Remedy CMDB.Broad experience in the operations of hardware/software inventory and compliance including industry best practices.Very good understanding of ITIL Service Transition principles.Required:Bachelor&apos;s degree in Computer Science, Information Systems, or other related field3-5 years experience in IT Asset Management process & operational delivery. Skilled in Collaboration / Team-orientedExcellent Problem Solver / Analytical ThinkerExcellent Communication (both written and verbal, with strong interpersonal skills)Proficiency with Excel, Visio, PowerPointMust be detail orientedPreferred:Proficiency with SQL  and SharePointToys""R""Us is an equal-opportunity employer and is committed to providing a workplace free from harassment or discrimination. All employment decisions are to be made without regard to race, color, age, gender, sexual orientation, religion, marital status, pregnancy, national origin/ancestry, citizenship, physical/mental disability, military status or any other basis prohibited by law.","Telecommuting not available
Travel not required"
4104,Full Time,83,Negotiable,IBM BPM,"Telecommuting not available
Travel not required"
4105,Full Time,83,,".Net, Analysis, Architecture, Business Objects, Business Requirements, CRM, Data Analysis, Data Architecture, Database, DB2, Developer, Development, Hadoop, JSP, Lifecycle, Management, Metrics, Oracle, Programming, Project, SAP, SDLC, Security, SOX, SQL, SQL Server, Supervision","Telecommuting not available
Travel not required"
4106,C2H W2,83,$125000.00 - $125000.00 per annum,Solution Architect,"Telecommuting not available
Travel not required"
4107,Contract W2,83,38,"Security, access, identity, provision","Telecommuting not available
Travel not required"
4108,Full Time,83,,"Analyst, ANSI, Business Analyst, Business Requirements, Consulting, CRM, Data Warehouse, Development, Excel, HTML, J2EE, Java, Java J2EE, Management, Oracle, PowerPoint, Research, Sales, SDLC, Specification, SQL, UX","Telecommuting not available
Travel not required"
4109,"Full Time, Full Time Permanent",83,120K-130K,"Strong SSRS, SSIS, TSQL, some BI tools nice to have","Telecommuting not available
Travel not required"
4110,Full Time,83,,"Agile, Analysis, Change Management, Data Warehouse, Developer, Development, Management, Materials, Quality Assurance, SDLC, SQL","Telecommuting not available
Travel not required"
4111,"Contract W2, 18 Months",83,Negotiable,"Integration Engineer, FAR, Secret Clearance,","Telecommuting not available
Travel not required"
4112,"Contract W2, 12 Months",83,Market,"contract management, regulatory, change management","Telecommuting not available
Travel not required"
4113,"Contract W2, 6 months",83,-,10+ years experience working as a Functional/Business Analyst in a technology team in a financial services organisation (preferably a tier 1 investment bank).,"Telecommuting not available
Travel not required"
4114,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time",83,DOJ,EA,"Telecommuting not available
Travel not required"
4115,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2",83,Negotiable,"MicroStrategy, Hadoop, MapReduce, Hive, Big Data, SQL","Telecommuting not available
Travel not required"
4116,"Contract Corp-To-Corp, Contract Independent, Contract W2, 2 months",83,Negotiable,Refer to Job Description,"Telecommuting not available
Travel not required"
4117,"Contract Corp-To-Corp, Contract W2",83,,Public Safety E911 Senior Telephony SME,"Telecommuting not available
Travel not required"
4118,"Contract Independent, Contract W2, FTE",83,Depends On Experience,"Hadoop, NoSQL/MySQL","Telecommuting not available
Travel not required"
4119,"Contract W2, 6 Months",83,Open All Inclusive,"EDW, Project Manager, Data Warehousing, DW","Telecommuting not available
Travel not required"
4120,"Full Time, Proactive",83,,"Excel, IT, Manager, Management, Network, Outlook, PowerPoint, Project, Project Management, Project Manager","Telecommuting not available
Travel not required"
