job_listing_no,job_type,page,salary_info,technical_skills,travel_info
1001,C2H W2,21,,Sr. Technical Data Analyst,"Telecommuting not available
Travel not required"
1002,Full Time,21,Depends On Experience,"SQL, R, Analyst","Telecommuting not available
Travel not required"
1003,Full Time,21,,"Agile, Analysis, Architecture, Data Analysis, Database, Data Warehouse, DB2, FEA, Informix, Iterative, Management, Modeler, Modeling, Oracle, SAP, SDLC, SQL, SQL Server","Telecommuting not available
Travel not required"
1004,Full Time,21,,"Analysis, Architecture, Database, Data Warehouse, Developer, Development, Modeling, Security, SQL, SQL Server","Telecommuting not available
Travel not required"
1005,Full Time,21,"$85,000 - $130,000","data science, life science, analytics, tableau , python, sql , R, biostatistics, biotech, medical, data, client, project,","Telecommuting not available
Travel not required"
1006,"Full Time, Full-Time/Regular",21,,"API, Consulting, Development, Hadoop, J2EE, Java, Linux, Networks, Research, Security, Solr, SQL, Unix, VMware","Telecommuting not available
Travel not required"
1007,Full Time,21,,"Agile, AML, Analysis, Analyst, Analytical Skills, Business Requirements, Database, Data Modeling, Development, Director, Modeling, Oracle, QA, Research, Scripts, Security, SQL, SQL Server, Supervisor, Testing","Telecommuting not available
Travel not required"
1008,Contract W2,21,,Tableau AND SSRS AND Analyst,"Telecommuting not available
Travel not required"
1009,"C2H W2, 6 Months",21,,"DataDomain, EMC, Backup, Data Protection, Avamar, VNX, VMAX, Isilon","Telecommuting not available
Travel not required"
1010,"Contract Corp-To-Corp, Contract Independent, Contract W2, 5",21,Based on experience,"SQL Server, any BI tools, API, some ASP.NET/C#","Telecommuting not available
Travel not required"
1011,"C2H Independent, C2H W2, 6-9 Months",21,Market,,"Telecommuting not available
Travel not required"
1012,Full Time,21,,"Accounting, Analysis, Analyst, Business Analyst, Business Intelligence, CASE, Cognos, Customer Service, Data Warehouse, Development, ERP, ESSBase, Excel, JD Edwards, Manager, Management, Metrics, MS Office, PowerPoint, Project, Project Manager, Research, Testing","Telecommuting not available
Travel not required"
1013,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12+Months",21,Negotiable,"Data Architect, Data Migration, GuideWire Policy Center, ETL, SQL, Data Governance, GOSU, data model, API, XML","Telecommuting not available
Travel not required"
1014,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, Part Time",21,$130k,"Hadoop Spark Ecosystem, Distributed Data Storage, TCP, Kafka or Spark-Streaming, NoSQL, MongoDB or Elastic, Lambda","Telecommuting not available
Travel not required"
1015,Full Time,21,Competitive,"SQL, Hadoop, Cassandra, Architect, Solr","Telecommuting not available
Travel not required"
1016,"Full Time, Fulltime",21,Base 160K ++++,"Data Analyst- Fixed Income, Portfolio, Market Data, Trading Data, Returns and Attribution, SQL, Scripting","Telecommuting not available
Travel not required"
1017,"Contract Corp-To-Corp, Contract Independent, Contract W2, Long Term",21,Unspecified,Send your resume to paras.lallwani@kpit.com,"Telecommuting not available
Travel not required"
1018,Full Time,21,"$140,000","Healthcare IT, Technology Manager, Data Warehouse","Telecommuting not available
Travel not required"
1019,"Contract Independent, Contract W2, 6 to 9 months",21,Market,Python/ Big Data Developer,"Telecommuting not available
Travel not required"
1020,Full Time,21,,"Analysis, Analyst, API, Data Analysis, Data Collection, Data Mining, Genetic, HTTP, Management, Materials, Oracle, PC, Perl, Programmer, Programming, Project, Protocols, Python, Research, Supervision","Telecommuting not available
Travel not required"
1021,"Contract Corp-To-Corp, Contract Independent, 4+ months",21,Depends On Experience,"SQL, ETL, Teradata, Attunity, Hadoop","Telecommuting not available
Travel not required"
1022,"Contract W2, 6 months",21,Doe,"data entry, data management, MS Office, Excel","Telecommuting not available
Travel not required"
1023,Full Time,21,"130,000+","Cassandra and/or MongoDB, Matlab and/or R, SQL","Telecommuting not available
Travel not required"
1024,"Full Time, Contract",21,,"Analysis, Analyst, Business Objects, Business Requirements, Consulting, Customer Service, Data Mining, Excel, Management, Microsoft Excel, Project, Research, Sales, Supply Chain","Telecommuting not available
Travel not required"
1025,"Contract W2, 5-8 years",21,Negotiable,"informatica, hadoop, big data, cloudera, etl","Telecommuting not available
Travel not required"
1026,"Contract Corp-To-Corp, Contract Independent, Contract W2",21,Depends On Experience,"Redshift, data modeling","Telecommuting not available
Travel not required"
1027,"Full Time, Contract Independent, Contract W2, 13 Months",21,Depends On Experience,Dashboarding/Business Objects Xcelsius	  	Develop test plans and procedures	  	Experience with data warehousing,"Telecommuting not available
Travel not required"
1028,"Full Time, Contract W2, C2H Independent, C2H W2, Permanent",21,Negotiable,End to End Program Management Activities Comes from a Big data Background Strong in Agile Scrum Methodology,"Telecommuting not available
Travel not required"
