job_listing_no,job_type,page,salary_info,technical_skills,travel_info
8151,"Full Time, Full Time",164,Depends On Experience,"designing and coding web applications using Core Java and J2EE technologies, junit, pl/sql, git","Telecommuting not available
Travel not required"
8152,"Full Time, Contract W2, C2H W2",164,open,Enterprise Application development experience using NodeJS and MongoDB. should have experience in developing front end application using ReactJS to be utilized as a full stack developer,"Telecommuting not available
Travel not required"
8153,"Contract W2, 12 Months",164,,"ROCKWELL...Controls, OPC Communications, Data Collections, Large Enterprise IT","Telecommuting not available
Travel required to 60%."
8154,Full Time,164,,"Analysis, Anti-Virus, Architecture, Automated, Capacity Planning, Development, Encryption, Firmware, Hardware, Linux, Management, Modeling, Project, Research, Security, Simulation, SSL, System Architecture, Systems Administrator","Telecommuting not available
Travel not required"
8155,"Contract W2, C2H W2, 12+ Months",164,Competitive,"Java, Java Spring MVC, HTML5, JQuery, AJAX,  Eclipse, Tomcat , Agile SCRUM, prototype, deployment,","Telecommuting not available
Travel not required"
8156,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6 to 12",164,market,database Oracle Developer Java,"Telecommuting not available
Travel not required"
8157,Full Time,164,,"ACMS, Database, Database Administration, Linux, Management, Metrics, Middleware, Oracle, Unix, Video, Windows","Telecommuting not available
Travel not required"
8158,"C2H Independent, C2H W2, Perm",164,Market,Group Level Processor,"Telecommuting not available
Travel not required"
8159,"Full Time, Perm",164,Competitive,"BASIC, Computer, Customer Service, Desktop, Desktop Support, Hardware, MCP, Networks, Peripheral, Technician, VPN, Windows, Wireless","Telecommuting not available
Travel not required"
8160,Full Time,164,150-160k + bonus,"infrastructure management, team leadership, project management, shared services management, IBM iSeries, pSeries, architecture, implementation, support","Telecommuting not available
Travel required to 10%."
