job_listing_no,job_type,page,salary_info,technical_skills,travel_info
8451,"Full Time, Full-time, Employee",170,"$140,000 - $150,000","Java, JavaScript, Reverse Engineering, C++, Big Data, Hadoop, Devops - Java, JavaScript, Reverse Engineering, C++, Big Data, Hadoop, Devops","Telecommuting not available
Travel not required"
8452,Full Time,170,"55,000-70,000","Informatica, SSRS, SQL, SQL Server 2008 R2 or above, SQL, TFS (Team Foundation Server), Source Control, SSRS, SSIS, SSAS, Visual Studio BIDS, Visual Studio 2008 or above, ASP.NET, C# (or Visual Basic)","Telecommuting not available
Travel not required"
8453,"C2H Independent, C2H W2",170,9999,"CISA, CISSP, PMP, security administrator, threat, data security, data loss, vendor, cobit, cyberark, grc, archer, risk, servicenow","Telecommuting not available
Travel not required"
8454,"Contract Corp-To-Corp, Contract Independent, Contract W2, 8 Months Contract",170,Depends On Experience,Network / Security Infrastructure Manager Switches Load Balancers Routers Firewalls Anti-Virus Vulnerability Assessments,"Telecommuting not available
Travel not required"
8455,Full Time,170,Based on experience,IT Infrastructure and manager,"Telecommuting not available
Travel not required"
8456,"Full Time, Contract Corp-To-Corp, Contract Independent, 4-6",170,Depends On Experience,"case management system, data collection/reporting, testing the current case management system.","Telecommuting not available
Travel not required"
8457,"Contract Corp-To-Corp, 12 mos",170,0.01,"Must be able to attend on site interview in Greensboro, NC at your own expense to be considered for this position.","Telecommuting not available
Travel not required"
8458,"C2H Independent, C2H W2, Perm",170,Market,Oracle Data Integrator,"Telecommuting not available
Travel not required"
8459,"Full Time, Full-time, Employee",170,"$100,000 - $150,000","Ruby, Ruby on Rails, JavaScript/JQuery, MySQL, ElasticSearch, Git, TDD/BDD, Rspec/Cucumber/Capybara, NoSQL, Distributed Systems - Ruby, Ruby on Rails, JavaScript/JQuery, MySQL, ElasticSearch, Git, TDD/BDD, Rspec/Cucumber/Capybara, NoSQL, Distributed Systems","Telecommuting not available
Travel not required"
8460,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, LONG TERM",170,100.00,"Deltek, Costpoint","Telecommuting not available
Travel not required"
8461,Full Time,170,$55.00 to $60.00 per hour,"Analysis, Analyst, Business Analyst, Business Requirements, CRM, Data Analysis, ERP, Manager, Medical Device, Project, Project Manager, SalesForce","Telecommuting not available
Travel not required"
8462,"Full Time, Contract Corp-To-Corp, Contract W2",170,Negotiable,"EPC Project Management, EPC, Engineering, Procurement, Construction, PMP","Telecommuting not available
Travel not required"
8463,"C2H Independent, C2H W2",170,Depends On Experience,"Analysis, Application Servers, Architecture, Business Objects, Business Requirements, Database, Data Query, Developer, Development, Hardware, Modeling, Oracle, Programming, Web Servers","Telecommuting not available
Travel not required"
8464,Full Time,170,$31.66 to $36.66 per hour,"Analysis, Analyst, Data Analysis, Development, Excel, Metrics, Microsoft Excel, Sales","Telecommuting not available
Travel not required"
8465,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, 12+",170,00,business analyst,"Telecommuting not available
Travel not required"
8466,Full Time,170,110000-175000,"Sales, B2B, IT, professional services, managed services, infrastructure, creative, SaaS, Software Sales, IT Consulting, Account management","Telecommuting not available
Travel not required"
8467,Full Time,170,Depends On Experience,".Net, Agile, Architecture, ASP, ASP.NET, Business Requirements, CRM, Database, Data Warehouse, Developer, Development, JavaScript, Scrum, SOAP, Supervision, Testing, XML, XSL","Telecommuting not available
Travel not required"
8468,"Contract Corp-To-Corp, Contract W2, 4+ Months",170,Depends On Experience,IT Business Analyst with Agile Experience,"Telecommuting not available
Travel not required"
8469,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",170,Negotiable,"Analyst, Architecture, BI Tools, Database, Data Modeling, Data Warehouse, Microstrategy, Modeling, SQL, Teradata","Telecommuting not available
Travel not required"
8470,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term",170,Depends On Experience,"C#.NET/VB.NET, MVC; Entity framework; Agile/Scrum; PL/SQL, T-SQL, HTML5, SQL, Sharepoint, web based apps, VS 2008/2010, SQL SERVER 2008/2012, Testing, Req Gathering, Dashboards, MS office/VISIO, Docum","Telecommuting not available
Travel not required"
8471,"Contract W2, 06 months",170,Depends On Experience,"Project management, business analyst, Data warehouse, data governance, enterprise data management, MDM, Informatica, OBIEE, Tableau, data management, data reporting, ETL, PMP, PMI, CMMi","Telecommuting not available
Travel not required"
8472,Full Time,170,100k - 160k,"Java, go, golang, javascript, typescript, css, react, cli, api, data stores, UI,","Telecommuting not available
Travel not required"
8473,Full Time,170,compatible,"Data Analysis, Excel, SQL, Cosmos/Scope and Basic python knowledge","Telecommuting not available
Travel not required"
8474,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12 Months",170,Depends On Experience,"Spanning Tree, F5 Big-IP , DevOps tools, Linux","Telecommuting not available
Travel not required"
8475,Full Time,170,Depends On Experience,"The Solutions Architect is responsible for developing strategic solutions, road maps and solutions artifacts to define and solve business challenges facing the organization.","Telecommuting not available
Travel not required"
8476,"Full Time, FTE",170,Depends On Experience,"AEM, HTML, JQuery, JSTL, JavaScript, AJAX","Telecommuting not available
Travel not required"
8477,Full Time,170,,"Agile, Analysis, Architecture, C#, Configuration Management, CSS, Data Analysis, Developer, Development, HTML, Java, JavaScript, Libraries, Management, Scrum","Telecommuting not available
Travel not required"
8478,Full Time,170,Market,"Monitoring tools, Web Services, Database Scripts/Logs, Debugging, .Net, IIS, ASP.Net, MSSQL","Telecommuting not available
Travel not required"
8479,Full Time,170,Depends On Experience,"etl,dts,scripting,healthcare,sql server,ansi,warehousing,sql,data warehousing,system administrator,stored procedure,ssis","Telecommuting not available
Travel not required"
8480,Full Time,170,Depends On Experience,"SQL, BI, JAVASCRIPT, HTML","Telecommuting not available
Travel not required"
8481,Full Time,170,up to $110K,"3+ years experience in software engineering with NetSuite platform  SuiteScript, SuiteFlow, SuiteBundler, SuiteTalk. Strong knowledge of services and integration REST, SOAP","Telecommuting not available
Travel not required"
8482,Full Time,170,By experience,"Quality Assurance, client, server, Windows and Linux","Telecommuting not available
Travel required to 10%."
8483,"Full Time, Full Time",170,,"Agile, Analysis, Data Analysis, Director, Excel, Manager, Management, Materials, Metrics, Outlook, Project, Project Management, Scrum, SDLC, SQL","Telecommuting not available
Travel not required"
8484,Contract W2,170,market/hour,"clerk, clerical, support, ""data entry""","Telecommuting not available
Travel not required"
8485,"Full Time, Contract W2, 10 months",170,Negotiable,"WAN, Cisco Routers","Telecommuting not available
Travel not required"
8486,"C2H Independent, C2H W2",170,$20-$30/hour,"Cisco, networking, operation, nexus","Telecommuting not available
Travel not required"
8487,"Contract W2, Temp",170,Competitive,"Analysis, Analytical, Application, Applications, Business Requirements, Computer, Data Analysis, Development, E-commerce, Excel, IT, Lifecycle, Manager, Management, PowerPoint, Project, Project Management, SDLC, Software, Systems, Testing","Telecommuting not available
Travel not required"
8488,Full Time,170,Depends On Experience,"SAP Data Migration, LSMW, ABAP, BODS","Telecommuting not available
Travel not required"
8489,Full Time,170,"80,000 - 100,000","Cisco, ASA, CCNP, Networking","Telecommuting not available
Travel not required"
8490,"Contract Independent, Contract W2",170,0.00,"Informatica PowerCenter, Oracle, Dimensional Data Modeling, Healthcare/Payor industry experience, Data Warehouse","Telecommuting not available
Travel not required"
8491,"Full Time, Full-time, Employee",170,"$70,000 - $85,000","SQL, MySQL, Ssrs, SQL Server, MS SQL Server, Microsoft SQL Server, Python, Azure, Data Modeling, C# - SQL, MySQL, Ssrs, SQL Server, MS SQL Server, Microsoft SQL Server, Python, Azure, Data Modeling, C#","Telecommuting not available
Travel not required"
8492,Full Time,170,Depends On Experience,"Tableau, SAP, Cognos, SQL","Telecommuting not available
Travel not required"
8493,Full Time,170,,"Analysis, Architecture, CISSP, Disaster Recovery, Firewall, Networks, Security, Simulation, VMware, Windows","Telecommuting not available
Travel not required"
8494,Full Time,170,open,5 years experience in hi speed manufacturing-8D methodology & Control plans- BS in ME or Chemical Engineering- openess to some travel,"Telecommuting not available
Travel not required"
8495,"Full Time, Full Time",170,,"Business Requirements, Database, Data Warehouse, Developer, Development, Excel, Genetic, Management, OLTP, Programming, Project, Protocols, SQL, SQL Server","Telecommuting not available
Travel required to 10%."
8496,"Contract W2, 12 month",170,Depends On Experience,"Excellent understanding of IP Networking, network layer (Layer 3), Data Link (Layer 2)  // Excellent understanding of IP Networking, network layer (Layer 3), Data Link (Layer 2)  OSS Provisioning and","Telecommuting not available
Travel not required"
8497,"Contract Corp-To-Corp, Contract Independent, Contract W2",170,open,Epic Clarity Reporting,"Telecommuting not available
Travel not required"
8498,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term / C2H",170,Negotiable,"Production Oracle DBA, Oracle 11g, Oracle 12c, Big Data, Disaster Recovery, Large Database experience, Monitoring and Performance Tuning, Unix / Solaris, Oracle RAC, SAN, RMAN","Telecommuting not available
Travel not required"
8499,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, Long Term",170,Negotiable,Sr. Cognos Developer,"Telecommuting not available
Travel not required"
8500,,170,Competitive,,"Telecommuting not available
Travel not required"
