job_listing_no,job_type,page,salary_info,technical_skills,travel_info
6901,Contract W2,139,Negotiable,"Desktop Support, Technician, LAN, VoIP, Windows, WAN, Troubleshoot, PC, Phones, Office","Telecommuting not available
Travel not required"
6902,Full Time,139,,,"Telecommuting not available
Travel not required"
6903,Full Time,139,Negotiable,"Architecture, Architect, Enterprise Architectural Patterns, Cloud, DevOps, Microservices","Telecommuting not available
Travel not required"
6904,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2",139,Unspecified,"BI, SQL, Data Analysis, Communication/presentation skills","Telecommuting not available
Travel not required"
6905,"Contract Corp-To-Corp, Contract Independent, Contract W2",139,XY,"MSDP, ECE, VAS, SDP,","Telecommuting not available
Travel not required"
6906,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 12 months plus",139,Based on exp,"Qlikview, SQL, Teradata, Cognos, Vertica","Telecommuting not available
Travel not required"
6907,Full Time,139,100k - 160k,"Java, go, golang, javascript, typescript, css, react, cli, api, data stores, UI,","Telecommuting not available
Travel not required"
6908,"Full Time, Full Time",139,,"Architecture, Backup and Recovery, Business Requirements, Capacity Planning, Change Management, Database, Data Warehouse, Development, Disaster Recovery, Forth, HTTP, Linux, Management, Programming, Research, Security, Shell Scripting, Solaris, SQL, Teradata, Testing, Windows","Telecommuting not available
Travel not required"
6909,Full Time,139,up to $120k/yr,"Splunk architect, Splunk Enterprise, Certified, deployment, implementation","Telecommuting not available
Travel not required"
6910,,139,BASED ON EXPERIENCE,"OWASP, JAVA, UNIX, LINUX, SUN SOLARIS, SUNSOLARIS, CVS, GIT, CI, CD, DEVOPS, LEAD, LEADER, ARCHITECT","Telecommuting not available
Travel not required"
6911,Full Time,139,Depends On Experience,"Architecture, Business Intelligence, Data Architecture, Micro, Microstrategy, Project","Telecommuting not available
Travel not required"
6912,"Full Time, FTE",139,Negotiable,EPIC ASAP,"Telecommuting not available
Travel not required"
6913,Full Time,139,Competitve,"WordPress, PHP, HTML, CSS, JavaScript, Web Developer,","Telecommuting not available
Travel not required"
6914,Full Time,139,$27.71 to $32.09 per hour,"Accounting, Analysis, Analyst, Analytical Skills, Business Analyst, Business Intelligence, Business Objects, Data Analysis, Database, Development, Excel, Manager, Management, Metrics, Sales, SQL","Telecommuting not available
Travel not required"
6915,Full Time,139,100k+,BI Developer,"Telecommuting not available
Travel required to 10%."
6916,"Full Time, Contract W2, C2H Independent",139,Depends On Experience,"Java server, data modeling, SOA, REST, Agile/Scrum, Hibernate, JPA, or other ORM library, Spring Framework or other dependency injection framework, cross-browser apps using HTML, JavaScript, AJAX, CSS","Telecommuting not available
Travel not required"
6917,"C2H Independent, C2H W2",139,$47.50 to $55.00 per hour,"Agile, Analysis, Analyst, Business Analyst, Data Analysis, Management, SQL","Telecommuting not available
Travel not required"
6918,Contract W2,139,$45 - $50 per annum,Project Manager - Feasibility Planner,"Telecommuting not available
Travel not required"
6919,"Contract W2, C2H W2",139,Negotiable,Matlab,"Telecommuting not available
Travel not required"
6920,"Contract W2, 06 months",139,Depends On Experience,"Project management, business analyst, Data warehouse, data governance, enterprise data management, MDM, Informatica, OBIEE, Tableau, data management, data reporting, ETL, PMP, PMI, CMMi","Telecommuting not available
Travel not required"
6921,Full Time,139,,"E-commerce,hybris,Development,Design","Telecommuting not available
Travel required to 100%."
6922,"Full Time, C2H Corp-To-Corp, C2H Independent, C2H W2",139,Market,"Business Intelligence,  SQL Server,  SQL, ASP.NET, C#.NET, Data Warehouse, Sharepoint, Visual Studio","Telecommuting not available
Travel not required"
6923,Full Time,139,Depends On Experience,"Analyst, Business Intelligence, Database, Data Warehouse, Development, Manager, Management, Project, Project Manager, Scripts, SQL, SQL Server","Telecommuting not available
Travel not required"
6924,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 12+ Months",139,Depends On Experience,"PLC Controls, Allen Bradley, Compact logix/Control logix, OSI PI Historian Software","Telecommuting not available
Travel not required"
6925,"Contract Corp-To-Corp, Contract Independent, Contract W2",139,Depends On Experience,"ETL Architect/Administrator, RDBMS (prefer DB2), Ab Initio Graphical Development Environment (GDE), Ab Initio Meta Data Hub, Ab Initio Operational Console.","Telecommuting not available
Travel not required"
6926,"Contract Independent, Contract W2, C2H Independent, C2H W2, 4 Months",139,Open as per market,Agile Project Manager AND data-centric AND Scrum AND Agile AND,"Telecommuting not available
Travel not required"
6927,"Contract Independent, Contract W2",139,Competitive,"ServiceNow, Systems development, CompTIA, Network intetgration","Telecommuting not available
Travel not required"
6928,"Contract Corp-To-Corp, Contract W2, 6+ Months",139,Depends On Experience,"SQL DBA/Architect,SQL Server 2005/2008/2012,SSIS & SSRS is required,replication and mirroring is required","Telecommuting not available
Travel not required"
6929,Contract W2,139,$515-$545/DAY,"APAC, LN and NY COB, SQL and PLlSQL, Oracle RDBMS architecture, XML,  SQLLDR importing and automation","Telecommuting not available
Travel not required"
6930,"Contract Independent, Contract W2",139,0.00,"Informatica PowerCenter, Oracle, Dimensional Data Modeling, Healthcare/Payor industry experience, Data Warehouse","Telecommuting not available
Travel not required"
6931,Full Time,139,165k base + 25k bonu,"Linux, ETL, BI, Data Modeling","Telecommuting not available
Travel not required"
6932,"Contract W2, 12 Months",139,,Financial Analysis  Data Analytical Skills  Strong Power Point Skills,"Telecommuting not available
Travel not required"
6933,"C2H Independent, C2H W2, Perm",139,Market,Customer Service Representative III,"Telecommuting not available
Travel not required"
6934,Contract W2,139,,JAVA Developer,"Telecommuting not available
Travel not required"
6935,"Full Time, Full Time",139,,"Cabling, Change Management, Development, Lifecycle, Manager, Management, Scheduling, Security, Supervisor, Video","Telecommuting not available
Travel not required"
