job_listing_no,job_type,page,salary_info,technical_skills,travel_info
9001,Full Time,181,Depends On Experience,"Sales Analysis, reporting, forecasting","Telecommuting not available
Travel not required"
9002,"Full Time, Perm",181,Negotiable,"Management, Networking, Cisco, Nexus, WAN, Routing, Switching, VPN, Security, CCIE","Telecommuting not available
Travel required to 25%."
9003,"Full Time, Full-time, Employee",181,"$120,000 - $175,000","CCIE, Implementations, Post Sales Engineering, Cisco Security, ACI Projects, Delivery Engineer - CCIE, Implementations, Post Sales Engineering, Cisco Security, ACI Projects, Delivery Engineer","Telecommuting not available
Travel not required"
9004,"Full Time, Full Time",181,,"Agile, Analysis, API, Architecture, Business Requirements, CASE, CRM, Data Architecture, Ecommerce, Lifecycle, Management, Modeling, Project, Scrum, SDLC, Telecom, UML, Use Case, Use Case Modeling, Wireless","Telecommuting not available
Travel not required"
9005,C2H Independent,181,70/hr.,"Compliance, Policy Writing, Data Management, Vulnerabilities, Hardening, Networking","Telecommuting not available
Travel not required"
9006,Full Time,181,66K-85K,computer science,"Telecommuting available
Travel required to 25%."
9007,"Full Time, Temporary",181,"$80,000.00 to $110,000.00 per year",".Net, ASP, ASP.NET, Change Management, Development, Development Manager, EDI, ERP, IT Manager, Manager, Management, MS Office, Project, Project Management, Security, SQL, VB, Visual Basic","Telecommuting not available
Travel not required"
9008,"C2H W2, 6 Months to hire",181,Negotiable,"core route/switch network solutions, data center core switch experience, WAN technologies, Experience designing, architecting and implementing edge route/switch as well as data center solutions","Telecommuting not available
Travel not required"
9009,Full Time,181,$,"Oracle Integration Cloud Service, SOA, Service & Data Integration, Oracle Mobile /suite, Oracle Database","Telecommuting not available
Travel not required"
9010,"Full Time, permanent",181,attractive comp pkg,"Web Services, REST, Java, High Volume, Low Latency, agile, AWS, Linux, Distributed Systems, Hadoop, MapReduce, Big Data","Telecommuting not available
Travel not required"
9011,Full Time,181,-,"application design, service oriented architecture, soa, java, .net, application architecture, data architecture, development, design, requirements, group insurance, insurance, analysis,","Telecommuting not available
Travel not required"
9012,"Contract Independent, Contract W2, Up to 3 months",181,Market,Business Analyst,"Telecommuting not available
Travel not required"
9013,Full Time,181,N/A,"Support, design, implementation and maintenance of complex enterprise network security infrastructure","Telecommuting not available
Travel not required"
9014,"Contract Independent, Contract W2",181,0.00,"Informatica PowerCenter, Oracle, Dimensional Data Modeling, Healthcare/Payor industry experience, Data Warehouse","Telecommuting not available
Travel not required"
9015,"Contract Corp-To-Corp, Contract Independent, Contract W2",181,Negotiable,"BMC Remedy AR System, ITSM Suite of Applications 8.1 & 9.0, Atrium Integrator, Atrium Integrator,  Data Wizard tools,  MyIT and Smart IT,  Service Request Designer (SRDs)","Telecommuting not available
Travel not required"
9016,Full Time,181,Depends On Experience,"olap,cube,cloud computing,ssas,crm,sql server,database administration,oltp,sql,ssrs,consulting experience,data warehousing,ssis","Telecommuting not available
Travel required to 50%."
9017,"Full Time, Permanent",181,Negotiable,"Data analysis, Statistical software, EViews, SAS,","Telecommuting not available
Travel not required"
9018,"Full Time, Contract W2, Long Term",181,DoI,"SharePoint, WebEx, SAS, Hadoop, Enterprise Data Warehouse, Relational Database, Data Analysis, Data Management, Change Management, Portfolio Management","Telecommuting not available
Travel not required"
9019,"Full Time, FULL TIME",181,great,"There will be 80% travel if you live near one of the offices in Midwest otherwise 90% travel  (locations are ->> TX 76550, TX 76106, TX 77098, IL 61369, MO 64836)","Telecommuting not available
Travel required to 75%."
9020,"Full Time, Contract W2",181,Depends On Experience,"PLC, manufacturing, IT, plant, active directory","Telecommuting not available
Travel not required"
9021,"Contract W2, 6 months +",181,Depends On Experience,"Cognos, SQL, ETL, Tableau, Business Intelligence","Telecommuting not available
Travel not required"
9022,,181,Competitive,,"Telecommuting not available
Travel not required"
9023,"Contract Corp-To-Corp, Contract Independent, Contract W2, Long Term",181,Depends On Experience,"Hadoop, PIG, HIVE, SPARK, AWS","Telecommuting not available
Travel not required"
9024,Full Time,181,"100,000-130,000","SQL Server, Data Analysis, ETL, SSRS, SSMS","Telecommuting not available
Travel not required"
9025,"Full Time, Contract W2, Long Term",181,Negotiable,"iOS, Android, RoR/Ruby on Rails, Java, NAtive SDK, TDD/Test Driven Development","Telecommuting not available
Travel not required"
