job_listing_no,job_type,page,salary_info,technical_skills,travel_info
12301,Full Time,247,$70-110K,"Docker, Kubernetes, Mesos, Director, AW, ECS, Elastic Beanstock, EC2, CloudFormation, Java, DevOps, Big Data, C#","Telecommuting not available
Travel not required"
12302,Full Time,247,$80-110K+bonus,"SQL Server, SQL, TFS, SSIS, SSRS, Hadoop, Data Warehouse, BI, Business Intelligence","Telecommuting not available
Travel not required"
12303,Full Time,247,Depends On Experience,"Business Process Manager, Project Management, Analytics, Data management","Telecommuting not available
Travel not required"
12304,"Full Time, Contract Corp-To-Corp, Contract Independent, Full Time / Contract",247,,"python,panda,Numpy,Oracle / SQL,Big Data/Hadoop","Telecommuting not available
Travel not required"
12305,"Contract Corp-To-Corp, Contract W2",247,0,security information guardium imperva data loss policies infrastructure cissp,"Telecommuting not available
Travel not required"
12306,"Contract W2, 12-18 months",247,$60/hr,"Technical expertise, architecture, HLD, relational databases, data modeling techniques, development life cycles, banking/finance industry experience, roadmapping, strategy, agile, scrum, lean","Telecommuting not available
Travel not required"
12307,"Contract Independent, Contract W2, 6 Months Extension",247,Depends On Experience,"AWS, EC2, S3 , FFmpeg, Multimedia Data, HLS (High-Level Synthesis), video encoding, video serving, Varnish, ruby C","Telecommuting not available
Travel not required"
12308,"Full Time, Contract W2, 12+ months",247,Depends On Experience,"C++, STL, C# and Senior hands on developer, strong data structure and algorithm","Telecommuting not available
Travel not required"
12309,Full Time,247,Depends On Experience,Enterprise Presales Data Center Storage Engineer,"Telecommuting not available
Travel not required"
12310,"Contract Independent, Contract W2",247,BASED ON EXPERIENCE,"DATA ENTRY, CUSTOMER SERVICE, ATTENTION TO DETAIL, COMMUNICATION SKILLS","Telecommuting not available
Travel not required"
12311,,247,,,
12312,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 6 month +",247,Negotiable,"e commerce, agile, waterfall, documentation, data gathering, pmbok","Telecommuting not available
Travel not required"
12313,,247,BASED ON EXPERIENCE,"EDI, ELECTRONIC DATA INTERCHANGE, XML, DEVELOPER, INTEGRATION, DEVELOPMENT, MAPPING, MAPPER, TIBCO","Telecommuting not available
Travel not required"
12314,"Contract Independent, Contract W2, C2H Independent, C2H W2, 13+ mos",247,Based on Experience,"DATAPOWER, DATA POWER, API, APIM, APIS, APIS","Telecommuting not available
Travel not required"
12315,Full Time,247,Negotiable,"IBM Data Power; ESB, Unix shell scripting","Telecommuting not available
Travel not required"
12316,"Full Time, Permanent",247,Competitive,"Qualifications Required:5+ years of relevant professional experience in a large, diverse, server environmentAdvanced knowledge of the AWS services including (EC2, S3, EBS, Glacier, IAM, EFS, ELB, RDS, Route53, VPC, API Gateway, Storage Gateway, AutoScaling, Elastic Beanstalk).AWS backup and restore hands on implementation for both on premises backup to AWS and backup within AWSAWS technical tasks including building and launching custom AMIs, cloning images, building images from snapshots, using bootstrap scripts and AWS-CLI tools, creating IAM users, groups, security and access rules, managing Linux filesystems with LVM, etcKnowledge of IP networking, VPN&apos;s, DNS, load balancing and firewalling.Good knowledge of VMWare, HP, Dell, IBM, Cisco, EMC, VCE, Dell Systems and other major vendors of infrastructure technologyIn depth knowledge of public cloud providers AWS, and other major vendors of public cloudBachelor-level degree in engineering, information technology, data communications, telecommunications, computer science, or equivalent educational or professional experience and/or qualificationsAn advanced degree or training in the area of AWS architect is preferredTechnical proficiency including systems experience, strong troubleshooting and problem solving skills, and issue management in a multi-platform environmentStrong knowledge of emerging IT technology solutions, industry trends, and progressive operations methodologyExperience participating in all aspects of large-scale Enterprise Architecture projects including ideation, identification, planning and cost estimation through requirements, design, development, testing, implementation and  productionDeployment and operational expertise Windows, Unix, Linux, and other Operating Systems.Qualifications Preferred:Strong hands on technical experience designing, building, deploying and supporting AWS Private, Public and Hybrid clouds  leveraging tools such as AWS-CLI tools for automationAWS backup/restore solutionsAWS Cloud Security .AWS Application servicesAdvanced knowledge of Red Hat RHEL 7.x and 6.x including administration, programming languages such as Perl, Json, Python, Bash, C, Bourne shell, disk administration using LVM.Linux performance, tuning, troubleshooting, provisioning, patch management, Red Hat SatelliteAutomation and Orchestration tools such as Red Hat Satellite, RHEV, VMware vCenter, OEM, Puppet, Chef, Ansibl, BMC Blade Logic, etcGood knowledge of SAN technologyExperienced with networking and network/system securityKnowledge of project management methodologyAbility to work independently and manage multiple task assignmentsStrong oral and written communication skills, including presentation skills (MS Visio, MS PowerPoint)Excellent verbal and written communication skills a mustStrong problem solving and troubleshooting skills with the ability to exercise mature judgmentAbility to work independently and manage multiple task assignmentsA minimum of a Bachelor degree is preferredToys""R""Us is an equal-opportunity employer and is committed to providing a workplace free from harassment or discrimination. All employment decisions are to be made  without regard to race, color, age, gender, sexual orientation, religion, marital status, pregnancy, national origin/ancestry, citizenship, physical/mental disability, military status or any other basis prohibited by law.","Telecommuting not available
Travel not required"
12317,"Contract Corp-To-Corp, Contract Independent, Contract W2",247,Depends On Experience,"Big Data - Hadoop, Kafka,Spark","Telecommuting not available
Travel not required"
12318,Contract W2,247,Negotiable,"technical, system, systems, business, analyst, consultant, data, web services, soap, rest, ui, sql, development","Telecommuting not available
Travel not required"
12319,Full Time,247,Depends On Experience,presales; CCNP; route switch; data center,"Telecommuting not available
Travel not required"
12320,,247,$84000 - $88000 yr,"GENTRAN, B2BI, GIS, GENTRAN INTEGRATION SUITE, STERLING INTEGRATOR, SI, RPG, SQL, CL, EDI, ELECTRONIC DATA INTERCHANGE, JAVA","Telecommuting not available
Travel not required"
12321,Full Time,247,$16.61 - $17.68 per hour,"Maintenance, data entry, Repair, mechanical, electrical, technician","Telecommuting not available
Travel not required"
12322,"Contract W2, 1 Year +",247,Negotiable,"Data Entry, Filing, Scanning, answering phone calls","Telecommuting not available
Travel not required"
